timestamp,O,R,I,demand,S
2015-02-26 21:42:53,4.060443010546419,-0.0,,4.060443010546419,0.0
2015-02-26 21:47:53,3.92231632223234,0.06906334415703963,0.06906334415703963,3.92231632223234,0.0
2015-02-26 21:52:53,3.9566614450666098,-0.06906334415703963,0.06906334415703963,3.9566614450666098,0.0
2015-02-26 21:57:53,4.011092901273867,-0.02721572810362849,0.06906334415703963,4.011092901273867,0.02721572810362849
2015-02-26 22:02:53,4.117533277473094,-0.07922464809559893,0.06906334415703963,4.117533277473094,0.1336561043028559
2015-02-26 22:07:53,4.206937789587165,-0.06472945747779502,0.06906334415703963,4.206937789587165,0.30482593797987834
2015-02-26 22:12:53,4.248776629693323,-0.017163785469881176,0.06689640081741732,4.248776629693323,0.49315955712678194
2015-02-26 22:17:53,4.277346652791433,-2.4889634772762292e-05,0.06472945747779502,4.277346652791433,0.6815180659084583
2015-02-26 22:22:53,4.253246248097543,0.05264553815722728,0.05868749781751115,4.253246248097543,0.8172310365329074
2015-02-26 22:27:53,4.251332273747514,0.04661623040706431,0.05264553815722728,4.251332273747514,0.9063277767502922
2015-02-26 22:32:53,4.244337273397344,0.05169725640720646,0.05217139728221687,4.244337273397344,0.9437272605604705
2015-02-26 22:37:53,4.234570366034656,0.023583195586433625,0.05169725640720646,4.234570366034656,0.9575435487842152
2015-02-26 22:42:53,4.254872206256135,-0.006485551997734262,0.049156743407135384,4.254872206256135,0.9778453890056942
2015-02-26 22:47:53,4.304691956319103,-0.044936296381624885,0.04661623040706431,4.304691956319103,1.043083525608798
2015-02-26 22:52:53,4.335450078313877,-0.02587466831342944,0.045776263394344596,4.335450078313877,1.1341963305253313
2015-02-26 22:57:53,4.349568257643715,-0.011898501181848431,0.044936296381624885,4.349568257643715,1.237207636623713
2015-02-26 23:02:53,4.296962276240227,0.05482565955147756,0.045776263394344596,4.296962276240227,1.2853932831706172
2015-02-26 23:07:53,4.250327627245608,0.04741014777076202,0.04661623040706431,4.250327627245608,1.2861687819467593
2015-02-26 23:12:53,4.210789462279348,0.03876266619011659,0.045776263394344596,4.210789462279348,1.2861687819467593
2015-02-26 23:17:53,4.161996419248717,0.046573364882641854,0.046573364882641854,4.161996419248717,1.2861687819467593
2015-02-26 23:22:53,4.135098636560129,0.024678104540598156,0.04575483063213337,4.135098636560129,1.2861687819467593
2015-02-26 23:27:53,4.108258344962703,0.021956837916081717,0.044936296381624885,4.108258344962703,1.2861687819467593
2015-02-26 23:32:53,4.1069663294180385,-0.0035914381366790593,0.04184948128587074,4.1069663294180385,1.2861687819467593
2015-02-26 23:37:53,4.0639482900513,0.031127587489084618,0.03876266619011659,4.0639482900513,1.2861687819467593
2015-02-26 23:42:53,4.018709541925416,0.03334829624823055,0.03605548121917357,4.018709541925416,1.2861687819467593
2015-02-26 23:47:53,3.9811927917629535,0.035590913816370584,0.035590913816370584,3.9811927917629535,1.2861687819467593
2015-02-26 23:52:53,3.913615273744926,0.06565168167193658,0.03717679000324359,3.913615273744926,1.2861687819467593
2015-02-26 23:57:53,3.863103956780733,0.028040631794968185,0.035590913816370584,3.863103956780733,1.2861687819467593
2015-02-27 00:02:53,3.844508660837882,-0.0038753892263727607,0.034469605032300565,3.844508660837882,1.2861687819467593
2015-02-27 00:07:53,3.8276316388285925,0.003428130664995699,0.03334829624823055,3.8276316388285925,1.2861687819467593
2015-02-27 00:12:53,3.7809969898339744,0.03318575765032428,0.03326702694927741,3.7809969898339744,1.2861687819467593
2015-02-27 00:17:53,3.755305209862765,0.016909100427692003,0.03318575765032428,3.755305209862765,1.2861687819467593
2015-02-27 00:22:53,3.7352083717946907,0.011314158524556639,0.03215667256970445,3.7352083717946907,1.2861687819467593
2015-02-27 00:27:53,3.710116280729364,0.020454624810130717,0.031127587489084618,3.710116280729364,1.2861687819467593
2015-02-27 00:32:53,3.66667487042659,0.03880394404757892,0.03215667256970445,3.66667487042659,1.2861687819467593
2015-02-27 00:37:53,3.7110262715721993,-0.04499740891794124,0.03318575765032428,3.7110262715721993,1.2861687819467593
2015-02-27 00:42:53,3.7090653967880165,0.0013148670118501293,0.03215667256970445,3.7090653967880165,1.2861687819467593
2015-02-27 00:47:53,3.7106835706094414,-0.02312719350479364,0.031127587489084618,3.7106835706094414,1.2861687819467593
2015-02-27 00:52:53,3.7611948875736343,-0.07202033664756247,0.03215667256970445,3.7611948875736343,1.2861687819467593
2015-02-27 00:57:53,3.7571290405595152,0.002313207261678052,0.031127587489084618,3.7571290405595152,1.2861687819467593
2015-02-27 01:02:53,3.7866433583695662,-0.03126695756249109,0.031197272525787856,3.7866433583695662,1.2861687819467593
2015-02-27 01:07:53,3.7757583431681443,-0.00998171910907919,0.031127587489084618,3.7757583431681443,1.2861687819467593
2015-02-27 01:12:53,3.8322082451341277,-0.07731663627648544,0.031197272525787856,3.8322082451341277,1.2861687819467593
2015-02-27 01:17:53,3.8544273004052907,-0.02602737559693713,0.031127587489084618,3.8544273004052907,1.2861687819467593
2015-02-27 01:22:53,3.8838973037589217,-0.033278323679406085,0.031197272525787856,3.8838973037589217,1.2861687819467593
2015-02-27 01:27:53,3.9282487049045307,-0.059301455901065836,0.03126695756249109,3.9282487049045307,1.2861687819467593
2015-02-27 01:32:53,3.936588993117613,-0.023290342968538713,0.031197272525787856,3.936588993117613,1.2861687819467593
2015-02-27 01:37:53,3.900792104810344,0.02353121495909738,0.031127587489084618,3.900792104810344,1.2861687819467593
2015-02-27 01:42:53,3.9119197208623873,-0.023393289400215345,0.0295841096420264,3.9119197208623873,1.2861687819467593
2015-02-27 01:47:53,3.9069677691564877,-0.0050842742685985876,0.028040631794968185,3.9069677691564877,1.2861687819467593
2015-02-27 01:52:53,3.873179010147474,0.02375253303451519,0.027628179949298337,3.873179010147474,1.2861687819467593
2015-02-27 01:57:53,3.877244857161593,-0.008235991120660202,0.02721572810362849,3.877244857161593,1.2861687819467593
2015-02-27 02:02:53,3.87576989240331,-0.0026951793482581365,0.02662155185028281,3.87576989240331,1.2861687819467593
2015-02-27 02:07:53,3.93824150830525,-0.05830147179539891,0.02721572810362849,3.93824150830525,1.2919914412409375
2015-02-27 02:12:53,3.9581491673287794,-0.01573751491698827,0.02662155185028281,3.9581491673287794,1.3135516154521039
2015-02-27 02:17:53,3.975673784731809,-0.01669835980921075,0.02602737559693713,3.975673784731809,1.351810149472481
2015-02-27 02:22:53,3.9701772874158263,0.006322754909800832,0.025951021955183284,3.9701772874158263,1.3837459285830573
2015-02-27 02:27:53,3.932322681392693,0.03702834842931502,0.02602737559693713,3.932322681392693,1.3837459285830573
2015-02-27 02:32:53,3.9592204640812807,-0.0260715250947694,0.026049450345853264,3.9592204640812807,1.404724884359088
2015-02-27 02:37:53,3.9866770641754674,-0.018246631713506822,0.02602737559693713,3.9866770641754674,1.4439504718486256
2015-02-27 02:42:53,4.050304395618947,-0.05441736306279976,0.026049450345853264,4.050304395618947,1.5375934224009629
2015-02-27 02:47:53,4.097181645464186,-0.0461333887141544,0.026049450345853264,4.097181645464186,1.6773697616674546
2015-02-27 02:52:53,4.1470013955271545,-0.049075888931883416,0.026049450345853264,4.1470013955271545,1.8662219898658297
2015-02-27 02:57:53,4.203765644653257,-0.05622860074985159,0.026049450345853264,4.203765644653257,2.1113028188140563
2015-02-27 03:02:53,4.210892492439771,-0.006591199410263648,0.025951021955183284,4.210892492439771,2.3629748471725467
2015-02-27 03:07:53,4.157587617805691,0.05878328630135243,0.025951021955183284,4.157587617805691,2.5558635892296846
2015-02-27 03:12:53,4.107767867742722,0.05529816173024216,0.026049450345853264,4.107767867742722,2.6934541695565803
2015-02-27 03:17:53,4.095399533982866,0.015116582417846747,0.026049450345853264,4.095399533982866,2.8159281674656294
2015-02-27 03:22:53,4.122623219837454,-0.02447543719659606,0.025951021955183284,4.122623219837454,2.9628776025712744
2015-02-27 03:27:53,4.150662572889222,-0.025279849536195442,0.02557725892481244,4.150662572889222,3.135106887213115
2015-02-27 03:32:53,4.158865912290326,-0.005443835885532433,0.0249789770383968,4.158865912290326,3.312780007740488
2015-02-27 03:37:53,4.160315224182981,0.0012928243136021145,0.0249789770383968,4.160315224182981,3.4891603039542587
2015-02-27 03:42:53,4.118015673917603,0.04504168647163498,0.02557725892481244,4.118015673917603,3.6204989136963945
